27.4024,-1,-1
27.4441,-1,-1
27.4858,-1,-1
27.5275,-1,-1
27.5692,-1,-1
27.6109,-1,-1
27.6526,-1,-1
27.6943,-1,-1
27.7360,-1,-1
27.7777,-1,-1
27.8195,-1,-1
27.8612,-1,-1
27.9029,-1,-1
27.9446,-1,-1
27.9863,-1,-1
28.0280,-1,-1
28.0697,-1,-1
28.1114,-1,-1
28.1531,-1,-1
28.1948,-1,-1
28.2365,-1,-1
28.2782,-1,-1
28.3200,-1,-1
28.3617,-1,-1
28.4034,-1,-1
28.4451,-1,-1
28.4868,-1,-1
28.5285,-1,-1
28.5702,-1,-1
28.6119,-1,-1
28.6536,-1,-1
28.6953,-1,-1
28.7370,-1,-1
28.7788,-1,-1
28.8205,-1,-1
28.8622,-1,-1
28.9039,-1,-1
28.9456,-1,-1
28.9873,-1,-1
29.0290,-1,-1
29.0707,-1,-1
29.1124,-1,-1
29.1541,-1,-1
29.1958,-1,-1
29.2375,-1,-1
29.2792,-1,-1
29.3210,-1,-1
29.3627,-1,-1
29.4044,-1,-1
29.4461,-1,-1
29.4878,-1,-1
29.5295,-1,-1
29.5712,-1,-1
29.6129,-1,-1
29.6546,-1,-1
29.6963,-1,-1
29.7380,-1,-1
29.7797,-1,-1
29.8215,-1,-1
29.8632,-1,-1
29.9049,-1,-1
29.9466,-1,-1
29.9883,-1,-1
30.0300,-1,-1
30.0717,-1,-1
30.1134,-1,-1
30.1551,-1,-1
30.1968,-1,-1
30.2385,-1,-1
30.2803,-1,-1
30.3220,-1,-1
30.3637,-1,-1
